account_id,account_iban,account_currency,account_open_date,account_close_date
f3b12af8-1385-4d5b-b379-b7dc0cc44678,CH1309394484633001082,CHF,2016-02-01,
c71e0081-5402-4f06-807d-5bf3fcf15575,CH4568287630843133023,CHF,2016-10-03,
95584232-d81d-4f88-ba8a-02bc1e4b9711,CH3572415615701587740,CHF,2011-11-07,
e0203d21-b54c-491b-b8de-801d3ea0d202,CH6483385677362005217,CHF,2019-08-07,
7408d875-6110-4127-9e7e-e88ea7059712,CH8749327584504786404,CHF,2019-11-12,
7d2c7e5a-92a8-476c-b6ea-09d4962db384,CH0929405651219827861,CHF,2012-07-06,
950fd9f3-8498-4ed3-a689-fc5d277e80d4,CH8033959841422857087,CHF,2014-12-28,
bec2e826-33ad-4f3d-8763-82e6c2810313,CH6326615452959682351,CHF,2020-06-19,
ac35b2e1-ff2a-4209-8461-ea8aa2963057,CH4943746250610010154,CHF,2017-02-16,
89ef535e-8e56-47af-8813-a5dda641fe08,CH7206774095585574379,CHF,2014-09-27,
6053cb0e-46b1-45c6-87c7-1886931be8b4,CH4310744198487109765,CHF,2019-05-22,
602b6e2c-9627-4fe2-9564-7eeb1f70d03f,CH1236621633831563033,CHF,2022-10-01,
e794a3fe-e244-47be-a370-afe4f091651e,CH7577612096855635247,CHF,2021-05-17,
2f615083-90d4-4bfe-9221-f3d036bdb74d,CH6767924987028041334,CHF,2020-03-07,
02669c25-01ba-4eda-8f68-a5047a30d509,CH1360969711119020332,CHF,2014-06-13,
b375aa1e-27ec-4b82-917f-827d312f0eef,CH3034968504892768960,CHF,2014-12-12,
de045201-f7d0-41ad-8af7-056245b97e67,CH7205629464305160558,CHF,2021-12-07,
01de27e3-3c69-42cc-ad63-df58bcc792fe,CH8071405880217980891,CHF,2013-12-25,
76329a22-2a4b-44ac-b486-bf2fa82d958e,FR8213276221093807706660858,EUR,2010-12-20,
1072a286-e10c-4e62-b35c-8da5750310a5,CH8487232701170730809,CHF,2018-01-12,
7a2d7932-dcb5-40fe-8f6f-1d9a86db7ded,CH9126066181653841233,CHF,2012-07-29,
814eeb29-7156-4386-af78-5e667732708a,CH8540842481123663722,CHF,2020-10-20,
bf864e75-93eb-4304-8959-92790cfae352,CH6953339613242573980,CHF,2021-05-05,
b3b19370-0b78-4716-be25-46ef6465bb8a,CH1605009104159070523,CHF,2010-08-18,
b803ddb1-27ae-4c82-9fae-14fe5bb82b1c,CH4225842968381388380,CHF,2019-07-15,
a57f2797-d4a9-4e16-a9b9-202879a52058,CH4506125906493342732,CHF,2010-08-26,
05c992de-e188-471c-a6ad-d04fbfe11933,CH9386701009110871294,CHF,2020-04-30,
1360ce3e-b612-465c-a64a-753f69934dec,CH8699093629310229899,CHF,2021-06-05,
23116712-020b-4cf3-984c-ce1c4ae95acb,CH0830025967915726312,CHF,2017-08-13,
9eeb6fee-542d-4387-9e78-7a589f5ccadc,CH1455419278623838345,CHF,2017-02-19,
07de4752-07d3-46d5-9a5f-9052c81398d3,CH9312565111288957540,CHF,2015-06-08,
c43fae9c-a4ac-4181-9fee-ceaa8eb2c78a,CH5869640754624169171,CHF,2018-06-23,
30ce49e3-ae70-4f8c-9dc7-a4c6c95ec5a5,CH8777747575095994422,CHF,2012-11-18,
30373905-3467-4627-bddb-c80ec8479f47,CH2809274019631116475,CHF,2010-12-17,
41fae449-866b-4e9f-9cf7-2c7515643413,CH9474811358416257301,CHF,2012-07-01,
804c040c-b92a-4867-8576-5c9b0d6b5e0e,CH9305936869677882951,CHF,2022-03-04,
ab022f55-a0ee-4581-8e67-d75e2354de88,CH9823528299340545355,CHF,2013-07-28,
cf5d78dc-430c-4f32-aa20-5a250f68fb54,CH4685758557676928153,CHF,2016-11-28,
64ae9b24-3a7b-46e5-a165-15ae4d75d12b,CH9085073655656558694,CHF,2010-10-19,
7a0d52b8-7b24-4737-a493-bc776b2eb338,CH4491354634535714471,CHF,2013-04-27,
f0cea461-61e7-4e65-8f73-dc6dd9784e7a,CH4845587206642250688,CHF,2011-04-13,
02ecc106-5d1b-4163-8f34-aa0320a6b478,CH6632739596346449153,CHF,2018-12-22,
ad62ee38-56cb-40bd-9b2e-2e916a7dd790,CH8553379575299805506,CHF,2016-11-30,
9b32da0e-b31d-4872-ad39-bb35f1a13cc4,CH8315681265636219353,CHF,2019-10-16,
3ff45710-f471-4a37-afbf-d72995a6c8a9,DE40363657898185850587,EUR,2018-10-05,
58d43c91-1aa8-439e-9f14-971ffcd9494b,CH2197134780657113726,CHF,2021-11-04,
7f412952-c837-4373-bf6b-2125f62beafb,CH7954641505239232317,CHF,2012-11-30,
668fd315-c3d2-4dab-951a-ca0b15c561b2,CH9755904251283889823,CHF,2019-06-26,
deeef4bd-9249-491c-96ad-6f64fbf987f2,CH0809382085626104088,CHF,2014-08-21,
526b2ae2-61a6-498a-a170-d07a9523ee24,CH1617815253950518136,CHF,2016-07-22,
7876d5bb-2630-4394-bd75-b7f6ea4c0ebb,CH8243630199372817950,CHF,2015-08-20,
2fdb844c-309b-4c8d-a352-554dd63e77e6,KBTMPA1K,PAB,2010-03-28,
ec74894a-b4cf-40c3-a62a-8b2b1f89858f,CH3303931935143820982,CHF,2017-02-05,
6d892781-38d5-43ee-bd69-415a6ff22672,CH1643133613131255389,CHF,2021-01-25,
b04e6007-60a9-468e-9a5a-231e9c12ea82,CH3347545916392424146,CHF,2017-12-30,
11fca54b-cf99-4a3d-8852-c1ca9aa74332,CH5667633584704807356,CHF,2010-01-04,
c959d824-33d4-4e2a-a08a-296b1138a0ac,CH1395632910286043538,CHF,2018-06-22,
44fda23c-64f5-4d4e-be30-efd3d35da265,CH2250987879524506503,CHF,2014-03-02,
8a771ac7-3fd1-45de-a3d6-ead70a7b34e5,CH6409634932039939376,CHF,2018-01-27,
47973be6-e747-4a73-bb43-0694713ee6dc,CH7161653004368530180,CHF,2020-07-24,
f65bc498-8946-462d-8d3b-f4be6846eb9c,CH5914976730252343004,CHF,2015-06-01,
18b8f371-e22d-4ffc-b559-a838dd9579b9,CH5092549659633458087,CHF,2014-01-14,
8dfd090d-41ec-4357-80d0-7dcdadb9ac97,CH8600736156635046551,CHF,2013-02-04,
4ceb81df-99b5-4ced-ba31-f91cc7000c27,FZIDPABW,PAB,2012-05-30,
315bdb33-f790-4770-b68a-8c1ab5613328,CH3706389369837063166,CHF,2013-11-02,
9f951549-9ff2-4bda-b915-6583540fe0e8,CH0900855914494646060,CHF,2015-05-30,
f1cb244e-ff7f-48f6-abe9-eae3a2d9eb07,CH4906911966360051741,CHF,2014-10-17,
c45e9cec-8cdd-48df-9d8e-1a15410438e1,CH8419159123596025056,CHF,2010-01-02,
565ebc9f-bed4-478f-958c-90271aaa4076,DE39986700596803222205,EUR,2013-02-18,
47a9aaa9-a35d-4cb1-9b2e-44f12a02f40d,CH9679833142177781897,CHF,2014-06-27,
007ab92c-01e9-4c0f-9ab7-655012ea3bb6,XTYUPAWG,PAB,2010-05-29,
aa02f504-53ac-4eab-a0ea-24b3a037a399,CH8933307188056150459,CHF,2021-08-18,
c64e5eb9-9547-4e3e-9337-804f8ed95dba,CH5638611761051156148,CHF,2016-06-11,
d05ade43-e245-4467-a9c1-ded32b9d2419,CH4175779469392808905,CHF,2015-08-06,
398af6c1-560a-4860-9eb2-f570e8848feb,CH6783580821334916944,CHF,2014-08-30,
1d7ebc02-d7ca-43c7-a80a-ef340e44a32d,CH5562440873911020402,CHF,2018-01-08,
52066c4d-dc36-44cb-85fd-8736d0bf684a,CH7216256587788251603,CHF,2022-07-07,
bebfb153-9c53-4b5c-9d76-84c53db21495,CH1141344371680241722,CHF,2013-10-19,
cc91122c-9c70-4a2c-9e95-7dc37d93054f,CH3636952980429031977,CHF,2014-07-22,
6ca88d13-f3b0-45c9-ad02-3be885bafada,CH6381306248788419953,CHF,2015-09-12,
eb839624-6776-42b1-aeff-e88216f7f8a2,CH5178683470094056751,CHF,2015-06-20,
95e431a3-6362-4fa8-adc5-082488f0e069,CH7649569477120724682,CHF,2020-02-10,
2481ee07-0d2d-4629-93be-3dcdee72aeea,CH2288808145986061401,CHF,2018-11-05,
e2e1bc5a-a70e-40f0-9bb4-9e08a2efa517,CH8179984420425764095,CHF,2013-06-04,
c81a023e-e2d2-4798-93e2-0e13a1ef2759,CH0957584568651781455,CHF,2022-03-21,
dd2aab3b-2aca-4281-822e-e35dbd7673c1,CH7313757533086791048,CHF,2015-07-30,
cea7d24a-f1c5-4f86-9b19-a15e05d8c79b,CH6844897479024156529,CHF,2011-06-22,
21a47c5a-43cd-4be2-ade1-35b68dfe7f01,JKJXPAD4,PAB,2014-04-04,
88b60b2b-b901-4d3c-afb5-72f4ad1bcb0f,CH7646604246944368591,CHF,2015-11-23,
f3d6d6db-cce5-413c-8341-68d503527884,CH5730120829685241150,CHF,2012-03-01,
558e2bb0-c638-4d71-aefb-ba621bd76fa4,CH6616556949242867511,CHF,2015-05-03,
1e3b5ed3-7fc3-4e13-b603-ac72c4885129,CH2919981940139617758,CHF,2021-05-06,
2ebef5c6-1ce8-4584-a8b0-38cf710559ae,CH2978508860659901846,CHF,2013-12-06,
6d48091a-aa42-4e3c-9960-c0ee8deeb0c6,CH5430994592056892912,CHF,2018-11-24,
37e5f5a6-28bc-4962-af08-d03e329a01b6,CH6403749923865188183,CHF,2017-10-19,
d9c84937-71ce-4ab9-853d-d44f051e8393,CH5054559871171123414,CHF,2010-04-24,
625e63a7-61a8-47bf-8e70-390fcc86c3c5,JJJQCNH9,CNY,2016-06-01,
6b1dc44d-e2a7-4a54-9b79-6ab1749bac7c,CH8237296378797811927,CHF,2022-05-31,
2be04cc5-9107-43be-b64f-71eeb388c4ea,CH0496051520964081724,CHF,2010-06-11,
5f19c0c6-6f36-4e19-9335-04a9bb96729d,CH8709042834789358101,CHF,2020-09-17,
f5a6e357-57e4-4b6d-8e2c-12e0679adbf6,CH2005168140187788700,CHF,2011-05-19,
64d34749-c802-4a2b-bb4a-dc1b8e359dbe,CH7373338891575702055,CHF,2017-03-19,
610bf7be-835c-4d2c-9549-a200d1d2d592,CH7455493587037838493,CHF,2016-11-10,
f6b4cda5-d9ae-4cf4-81ad-6824d5db4b5f,CH9294007168720200411,CHF,2013-10-26,
33431514-b4bf-4e5d-9d20-f4a6595619f8,CH4327072290623900160,CHF,2014-02-18,
8484803a-3280-46df-a084-499c20c17123,CH7810864166388789582,CHF,2016-05-08,
19e87c19-cdc5-42a9-bb46-97445dac7de5,CH0481942643729524236,CHF,2018-11-25,
e44c419c-e1be-4c9a-83e4-a2bfcaa0bb2a,XPRKPAOE,PAB,2011-04-25,
75ebecaf-cd05-412d-be33-830a176ca9bc,FR3467819096195959516981765,EUR,2021-08-25,
e8b85240-8312-4baa-8510-54c29851ba8c,CH7071344041314114039,CHF,2012-01-25,
bb167e73-645a-4365-bc44-a125b3dedaa3,CH0749727147702225135,CHF,2020-12-13,
8ab54ba4-d181-4d92-83e1-f8c8b79a6ab4,CH8626289587454580018,CHF,2015-01-11,
2ca1c3ee-74b6-4094-92d2-a95882ab6d64,CH8306119255946958889,CHF,2010-07-23,
4e2b9b0e-0185-4f99-98e7-0b68c2bb7ecb,CH5852074646203557140,CHF,2017-10-13,
a58d5ef2-c6b1-449a-98ae-bf95023886ba,CH8026349416791432803,CHF,2019-03-04,
c66eff82-5645-416a-8c99-d6c973824495,CH4364655451022781837,CHF,2018-10-20,
e13fd8e7-2fe1-4b95-8d0a-34fc51f3c442,CH6232183941160347127,CHF,2019-11-01,
9ae1cd0f-3599-401f-aa0b-f03d82e520a6,CH5153822354127709796,CHF,2022-08-13,
3fc5ec04-c641-4fa9-b7e7-6e63a4c67290,FR5482258256574393952948065,EUR,2021-07-13,
9c3e9397-5cd4-4fc4-b667-bfdb2354c091,CH9685633287969885399,CHF,2011-01-27,
8c1ed180-8c1d-4eb2-96fe-ca524fefa821,CH5818769332356829128,CHF,2019-05-08,
629ab6e8-1a2a-4742-96fd-d15b642344dd,DE55930276449061240696,EUR,2019-06-07,
cce1cc0b-1cb3-49d0-b961-dc5e8bda90f2,CH9598913889213345812,CHF,2017-08-05,
71ac4cc0-96f7-4ef2-9f6e-a10e72f00565,CH9641188504366699118,CHF,2016-08-13,
a8248103-22d6-4c17-a6e0-5aec641c05d5,CH2830694332052791325,CHF,2013-05-23,
0545172e-fb45-4139-98b3-6fc3276a80b3,CH3569679117187076350,CHF,2018-01-27,
ca1dd461-a321-4b2f-8835-828997b91052,CH3345045504839743339,CHF,2012-01-11,
857ec35e-7c94-4455-a8d0-7c67d7ba60fc,CH6052884084733884279,CHF,2020-08-19,
41688942-681d-4053-baa9-4452dbe5f1ff,CH8355690953707531585,CHF,2021-04-25,
e1acd5f5-31b8-468b-a3e3-d0ddf8bfc7b5,CH8632750090799587173,CHF,2017-10-14,
d9a8afa9-409b-49b2-8590-f502599c198d,CH9291652929354953815,CHF,2014-03-16,
62617973-98cd-411d-a62d-8cdad0bb457c,CH0764379595371457598,CHF,2011-01-04,
36049e54-2342-4c1c-81b2-c9d3b34e23a5,CH7886572781584109916,CHF,2016-03-21,
b367a7e0-208c-4227-a98b-9de4cf5a4dd0,CH5483579923600287330,CHF,2015-05-12,
38f45b74-5571-4df0-bc5d-1ee15c765ff7,DE34723287190168291646,EUR,2013-01-03,
f240ac6b-7a49-4f71-ae70-14f1b31cf536,CH7288322144461135773,CHF,2017-08-03,
dc01e7ff-356e-4064-b911-44ce5657e554,CH7339587064264683709,CHF,2013-10-23,
7f44a3b1-b2ea-4be5-ab59-ac3b16054365,CH8340731081193791792,CHF,2014-07-06,
71e837fd-88fc-40e8-894f-d9da3048d33c,CH5869572584353133482,CHF,2015-07-25,
565c1e02-6ec3-47b3-ad74-e942678a6fda,BGVNPAMY4P1,PAB,2014-08-06,
ceac3f8c-f4e8-454c-aa26-706ad468a4ef,CH4544456390424115638,CHF,2015-11-17,
a390d152-cc9d-4704-a76a-32f208112ddf,CH4627114986652120936,CHF,2017-09-25,
e09d70cf-833e-4734-b523-ea885b091632,CH2823048597258440186,CHF,2019-01-10,
23761397-49ad-4602-b11e-b3717aba8aaf,CH8357471380257287733,CHF,2021-06-02,
66709721-f2e0-421e-898a-30a3cc85007e,CH2056991564579338560,CHF,2020-05-09,
3cd535a5-3286-4a60-aadc-7332321a7306,CH6165567577098674190,CHF,2016-02-10,
8896f520-34ed-43c0-ba4f-42bb9a7f37f7,CH2522405401275562306,CHF,2019-03-19,
e25d895a-b7d0-47ee-b7c4-60c52258398b,CH4688527436812078456,CHF,2018-07-26,
7c3d0353-1230-4ecc-bf16-bf823f49f6dd,CH7432248432979087915,CHF,2013-06-26,
aa62b763-7816-48d3-9943-fa747eb5f9b8,CH9151893999252340617,CHF,2015-06-03,
853cfe15-5557-4498-a4d9-12c06aec3a4a,CH7503971193961229862,CHF,2020-02-15,
ae46b947-b740-47b3-91ad-852b0ce7c9c3,FR9210166049127680143933636,EUR,2015-12-28,
3412d052-56a3-4fb5-a804-296abae34794,CH5137740992872408969,CHF,2016-08-03,
9e0adecb-8a7e-43cc-ae09-42235a0322c0,CH5510163812422130245,CHF,2014-04-26,
7efaef40-4294-4fcb-a107-fe1af3598f3c,CH8573128311546948376,CHF,2019-07-12,
ea1cae9e-7f4b-4da4-812e-e646cfe97e02,CH0443852326916621729,CHF,2019-09-16,
87662443-9bcf-4214-8d9b-23ed9d99ddcb,CH3883717199992145564,CHF,2014-01-09,
4673aa25-bf10-4e3d-b5aa-648835a8685a,CH6409513060136032913,CHF,2012-09-06,
0fdbb171-9aa4-4f91-a3c2-5cf9cc843c48,CH6391389882988543015,CHF,2013-06-09,
46cd145c-e3af-43e7-be32-69f184375ef0,CH7104667844668496549,CHF,2020-02-06,
b1a047d1-4492-4216-a566-90baa716ae86,CH7934601201288624082,CHF,2014-06-30,
49ec8176-ec32-4d10-abbe-4d624abf8f7d,CH6419269186800935900,CHF,2010-10-27,
5b620098-fd28-4989-9677-9761d3694091,CH9838081561519643790,CHF,2022-05-19,
cb89707d-3566-4f1b-94b0-716bd3ff5ff4,IKVUPA91,PAB,2018-05-01,
568aed26-0ec8-4682-a19b-9c27659e8507,CH5654636365165595535,CHF,2011-02-05,
fb0bb5bf-b08f-42b4-b0c6-055a754cffa6,OAOJXXB5B75,,2013-07-04,
650d3eba-77a8-4587-b313-247fdb5318bf,CH3858344687642606628,CHF,2012-05-11,
5554cf4f-884d-4e22-a91f-3d9a69c6f3f6,CH9244003301259991345,CHF,2022-07-26,
82169ebf-826a-4758-a634-1891164f8e5d,CH8724727468783818939,CHF,2017-01-17,
42c58e72-02f2-48c2-abfb-f1c56f104bbb,CH7729633748628433945,CHF,2017-08-16,
0e728a60-010d-4ba9-aebb-75d324dc449f,CH4734789838196186453,CHF,2021-06-17,
ee8802e5-1474-4591-b335-b885c404d316,CH3556148396710338092,CHF,2021-05-22,
6f8a0481-659d-4674-b5fa-8676d3624d59,CH3358428486511340998,CHF,2013-01-16,
748f6817-1ddd-4e97-8088-cf5775a513c6,CH8521845616658315204,CHF,2012-11-22,
a5016504-f188-4e26-8542-eee64f445733,CH9079896972560130940,CHF,2012-12-31,
4e69b592-ee5c-47fe-bbe2-72b88eb3b462,CH4357840224683308910,CHF,2016-04-19,
9ac475ff-966f-414f-bcd7-eaa6422aeb6b,CH8162807703483008153,CHF,2020-12-05,
2e2ed8c3-6f26-43a2-be28-fcc55c4bd744,CH4365973060858468233,CHF,2011-05-29,
55a73778-cc73-46dc-a155-20622a44bc5f,CH6263922198780033288,CHF,2021-08-02,
a5ac30fe-cfd2-432f-b73c-9bc10296ca88,CH6327915024198087231,CHF,2017-04-30,
2d4de51d-5b01-4182-bc7b-692fad8396a5,CH5816978680339180581,CHF,2010-05-01,
1731623b-852c-4410-b139-84a30d995fc2,CH5163398868625706123,CHF,2014-02-10,
03e88dc1-c5b6-4a08-bbfc-9fd9feb95d94,CH8613879514720927613,CHF,2017-10-18,
148e36eb-78a1-4f38-b02e-0e5b71756b76,CH9466369748277217680,CHF,2013-01-22,
1a302cb4-4881-4ce4-a251-d36963b4fc29,CH1738480824837263711,CHF,2011-05-20,
4153aef3-aa3a-4271-bf9a-2b6fd995021f,CH2964737058260393336,CHF,2018-03-11,
3f0e592a-ed98-4f68-a426-c55d5974714c,CH4783799961764435927,CHF,2014-06-12,
21ad4236-ed10-4be5-b9b1-474716190cfa,CH0854415970355720556,CHF,2016-02-17,
fdabb61e-cd5a-4ba9-a13f-4005bbbc9810,CH8406889878801946560,CHF,2016-08-30,
95646841-fb67-460b-a65f-7cb11365d381,WNPQPA7KE3Z,PAB,2012-03-13,
432dbcc5-f111-47c0-a385-0e1cd91b71cf,CH2233458072042899120,CHF,2021-12-22,
b857dc0f-33d7-4ba0-86ed-0ffcb70f54bb,PEVYPA9SCOF,PAB,2014-01-11,
730376b0-c850-442b-94ed-d07e72c48f2d,CH1205338504327708316,CHF,2012-04-06,
7fe3183f-fa0a-4480-b7ba-2309d97d76c0,CH2868031739680550150,CHF,2013-11-29,
a82ca9f6-b221-43a3-a112-065e17b65ca4,CH0998296134791551137,CHF,2016-09-09,
fe0d36e1-1927-43c7-9f70-7a22a3d0caa5,CH5163058928235675062,CHF,2021-10-16,
d4175d68-5936-4b8f-87f6-e4d71c0b9d64,CH5590206726234634761,CHF,2020-05-09,
1a045b23-b674-479e-94ef-14607ec1622c,CH7273449561237528301,CHF,2015-07-19,
b1627749-1ba3-4453-ae6d-fc29a4544f26,CH4528871584259359053,CHF,2016-05-06,
76aa55f1-2cdf-4e7f-a2e2-8bbaabd36880,CH7329567734484934732,CHF,2012-10-03,
0b15d317-1b24-491d-b62e-f9e4cac227d0,CH9267437205853787541,CHF,2014-06-26,
b82eec52-e998-48d9-81ad-dd363386154c,CH7298205728319439916,CHF,2012-04-24,
c26ef449-ba4c-4da5-a8ea-74b73ccd10e1,CH6382315291942763523,CHF,2022-04-21,
4db9a6c2-a6dd-45fd-96cc-327d52165b59,CH2789568463294793894,CHF,2019-01-01,
c3b6ddfe-a622-4c2b-9515-2baff3b4203b,CH3696035672543720199,CHF,2019-08-05,
93c3de90-fb54-4e9c-8f61-4d0718c60a15,FR6992179051316179698879801,EUR,2017-11-01,
7d5bbcac-9893-46f8-a8df-7c3603f6bac9,CH8258580539297371994,CHF,2011-10-01,
2b6c2652-7f8c-4057-a44f-20f79596efb5,FR5288153175401158623889114,EUR,2011-05-08,
e1328206-5fa3-4b55-9a0a-e8f7e12bd012,CH1239300108553733314,CHF,2018-03-18,
db916392-e009-43e0-b284-18aa8fb3b312,CH9802732508117761122,CHF,2020-01-06,
b64164b7-02cd-4760-a6b0-b8d0a4da4ae6,CH5297912377767204213,CHF,2015-12-16,
a96870ea-dd6c-43be-a8f0-6bff986711b7,CH8578106921140837817,CHF,2014-01-25,
4e77e01b-cad2-4b5f-b934-d163509cff17,DE60756323591952579787,EUR,2022-06-10,
3d18b4d4-ed16-4582-a735-7b8fa8519202,CH9358795351242570974,CHF,2011-07-13,
010d898a-be4e-49aa-908b-4294f27401b8,CH6545792390507461785,CHF,2020-04-06,
4649e25f-022f-44cc-aad9-f49be5b13dff,CH8990431501120288986,CHF,2012-08-27,
dbcf9b0f-bc93-4e90-9853-e82576dfa460,CH1178390834021553118,CHF,2020-12-23,
79a31965-98a8-4181-8195-fb7059c0ec77,CH9200493555527511894,CHF,2010-03-27,
3c977be4-acc2-4cec-8c57-1f71510c8148,CH4963669964755588932,CHF,2018-07-26,
4b73c589-df4b-481a-b4d9-c5a097a6d7a7,CH7256570930887764617,CHF,2021-10-11,
38e766f4-bf63-409e-97b9-b418ba5ec9d4,CH3294412173216190314,CHF,2016-01-05,
0e64655b-92c3-4565-8cc2-a3e8bb87902a,CH0880845503797496966,CHF,2021-02-05,
b58aa30d-2897-479e-8e4e-3c5f743b8de5,CH1563541261563895078,CHF,2012-08-04,
6bba8bd0-b60e-4c77-8c02-5cccca53c40f,CH5204584625480283091,CHF,2018-10-14,
d740bc11-4065-4f4f-85d7-ab1f4903f8e3,CH5903539629113365843,CHF,2015-06-17,
61f348d2-0091-4872-8e68-b9ecdf946afc,CH0831071589184641320,CHF,2019-06-03,
2cc03826-1178-4757-b1c3-b9b231f67961,CH1979944016896746405,CHF,2014-03-26,
16616db4-7684-464c-84ec-13455e1f6719,CH2932995803260389332,CHF,2022-09-27,
07a4d0f0-c770-4fdd-ac35-b5b372cca2ab,CH9855843544455037647,CHF,2019-08-09,
8b5f5247-3d7a-444e-af34-25ff49406e73,CH1873693734182006724,CHF,2010-01-30,
21aa0e90-e164-4ace-a662-f07f02b77ca7,CH4446163981028623080,CHF,2014-01-11,
bd2fb968-b486-4a9f-b651-a1de11a06e12,CH1314895056537416065,CHF,2013-11-10,
4c1da058-fed2-4e35-95a6-c496e206a88d,CH3560642043500362409,CHF,2020-04-18,
d03a7571-696f-46d9-b55a-4694faccdc0c,CH7024103872356639979,CHF,2020-01-28,
a4c3cfee-df44-48ba-bc57-a32800330974,CH3341550495513362560,CHF,2011-06-13,
a3da5108-b5d2-4f09-8a76-2a7cfc60ec27,CH0756044025308714524,CHF,2010-05-06,
3e0efd31-f2da-47a7-ad73-007f719a1a2c,CH9157836233196545450,CHF,2020-07-23,
2d42c3cb-795e-45ce-a080-35ae2d17bc15,CH0802526146402898129,CHF,2018-12-03,
e6421b4c-1c24-4c0e-a794-ec0b016625ea,CH5233700572310692009,CHF,2011-10-16,
120fb3b4-b205-4a09-ae6d-79cd4f3bfec1,CH3654317849890268227,CHF,2021-08-04,
129a3ac7-1644-4257-bdde-2cdf93939434,CH9486892680171447325,CHF,2012-01-11,
87df8fd4-8e6e-489c-b3c4-d7381197ee74,CH8611822308952351524,CHF,2016-03-11,
d1a54a8c-f81d-4eb3-b114-2c69c965542a,CH9164038803663865871,CHF,2010-10-18,
2c6bcc2b-f84d-4ee6-ba80-bb427d0b4874,CH4879762134587946330,CHF,2018-03-11,
213723d0-7454-44cd-b806-db6197e5ad7d,CH7177677050047369299,CHF,2019-12-21,
e1ce7d34-db87-4b96-a8da-3a1c047fa571,CH6378783654585843815,CHF,2017-01-21,
a3191a91-cd03-4ef1-a1e8-931de0ea236e,CH7555449684439619719,CHF,2017-07-02,
8f0a5fe1-1ff9-4e4e-8c0c-ba2f8340709a,CH0736977244996840729,CHF,2014-08-21,
2a87bbb1-734e-4ae3-a5c1-85e1bdcb1253,CH5710162529264967871,CHF,2022-09-19,
88737edd-5584-472b-967d-bcd93885730d,CH7381539541765605198,CHF,2013-08-12,
d761c2e9-9072-4249-bb28-819f6d238b66,CH7818311084678007215,CHF,2017-09-22,
447dd891-13e4-4ece-8302-246fea6ec8bd,CH9891044747391008820,CHF,2020-01-11,
b250d73d-77cc-46b2-88bc-89fce71d1f5d,CH7472577748639009610,CHF,2018-11-04,
c8fa50ff-b1d3-41cf-87b4-b9a80a2d0648,CH6162304688897634968,CHF,2013-10-27,
30b4b255-9b7a-4ab5-92cb-f5549629e7ea,CH9487199371443970674,CHF,2018-02-15,
6cd16d56-e81e-4c82-a93c-8bee08f7a930,CH6456645696064288049,CHF,2020-11-05,
d8e7c9ce-c861-4594-9c01-478be7d126c7,CH7825132796726012753,CHF,2017-02-27,
fc45e7fb-2a4c-431f-adff-6b0b47d3e6a2,CH3254855210318554437,CHF,2014-03-25,
eb18d621-7c2c-4bda-af57-5e4119701e51,CH8448465665488753128,CHF,2020-09-06,
a98197cb-7422-40d8-90e0-c07184c31611,FR7726558222954653922915961,EUR,2022-04-25,
777a8e73-b28a-4bd4-b246-aa857997e37e,CH4465564060143798000,CHF,2014-11-16,
5267e884-cb1b-4fd5-96d0-916c2067efcc,IQMZPAWK,PAB,2015-11-21,
718e5035-cb34-4aac-9079-654578080129,CH4540865442108887832,CHF,2022-03-27,
9df164fe-382c-4956-bb2a-ed600f727ece,CH1922388936349686636,CHF,2022-02-20,
905520f3-7859-4ff5-92be-769863a05f73,CH7738961100178342973,CHF,2012-11-22,
7d279715-edca-46e8-89b2-1303f1b5b771,CH7511152700974234433,CHF,2013-12-16,
b0bd3a46-0ec4-499d-8240-625fa02d0fb3,CH2735535490870533378,CHF,2015-05-23,
9c0b7098-6f7b-4bb8-9d00-818ff80f401e,CH0693640673896710741,CHF,2013-01-01,
6c838487-5ea9-421b-b498-2a3666283d15,CH6495289390774997317,CHF,2015-02-25,
e7a323bb-c694-4308-b5d0-fdbd5bc7ff6f,CH6816195290561235547,CHF,2013-04-19,
e1f1fe67-b1f3-4f74-b0f9-66579061ca73,CH9807125642420363932,CHF,2015-04-05,
ad964a8d-0cbd-480f-be52-661d39b11dd2,CH3474724617517413964,CHF,2019-10-24,
811e8762-8077-4084-b919-bdfbe573f6ad,WYLPPAOO,PAB,2018-08-06,
44259f92-d79a-46a7-ad74-b26f60171c0e,CH1116443850896263891,CHF,2020-11-18,
cd42d36a-d06b-46f4-b0f2-af86f3296b7c,DPASPALGPR5,PAB,2019-05-13,
89bb906f-ff7c-4cd4-8ade-5feb5da2244a,CH1671812021428466058,CHF,2015-08-01,
1588b552-9937-4a91-beb5-9b20b1549c4a,CH9179078377542624964,CHF,2014-09-29,
3fe94ec7-4fed-4f73-8b37-2171cb0f4f81,CH5868857582784206260,CHF,2010-02-01,
1eeea000-a8e8-417c-b5f2-56087b82174d,CH9722717146042074886,CHF,2015-05-23,
b7f3478c-fccb-44b4-91d0-e6ac2223e726,CH5641044033791277211,CHF,2018-02-22,
a7644b80-90f1-4e8b-8534-f0cf9e206c23,CH0672163224162979849,CHF,2019-02-13,
40bfb70f-bab9-4aa8-9024-9db5301fc2d5,CH0236225748935335638,CHF,2019-10-09,
f11e87a5-7b8f-492a-a37c-d1ed04e98977,ZAMJPAK6UK3,PAB,2018-01-04,
